package_name,num_dependencies,num_dev_dependencies,num_maintainers,num_contributors,inactive_package_flag,has_install_script,num_install_scripts,buni_DYNAMIC_CODE_EXEC,buni_NETWORK_COMM,buni_PROCESS_EXECUTION,label
email-regexed,0,3,1,0,0,0,0,0,0,0,1
13hours,0,0,1,0,1,0,0,0,0,0,0
10-nauhadas,5,0,1,0,0,0,0,0,0,0,0
118t-extractor,2,0,1,0,1,0,0,0,0,0,0
1807-modules,0,0,1,0,1,0,0,0,0,0,0
19102019lab6,0,0,1,0,1,0,0,0,1,0,0
suchinind,0,0,1,0,0,1,1,0,0,0,1
1316zxc,0,0,1,0,1,0,0,0,0,0,0
malware-testbed,0,0,1,0,0,1,1,0,1,0,1
efergvthdaadgfhrgewsfqwf,0,0,1,0,0,0,0,0,1,0,1
2vq9j2,0,0,1,0,1,0,0,0,0,0,0
binance-dev,0,0,1,0,0,1,1,0,0,0,1
1911bxiezhizheng,0,0,1,0,1,0,0,0,0,0,0
arjvg,6,26,1,0,0,1,1,1,0,1,1
metro-evaluator,0,0,1,0,0,1,1,1,1,0,1
1xbet-sloty-ofitsialnyi-sait-zerkalo-ro5ay1klp,0,0,1,0,1,0,0,0,0,0,0
eslints-logger,4,3,1,0,0,0,0,1,0,1,1
03_saba_currency-converter,2,1,1,0,0,0,0,0,0,0,0
tailwind-scrollbar-plugin,0,4,1,0,0,0,0,0,0,0,1
hardhat-configs,8,9,1,0,0,0,0,0,1,0,1
signup-failover,0,0,1,0,0,1,1,0,0,0,1
23-july-ka-kam,0,1,1,0,0,0,0,0,0,0,0
@toptal/picasso-paper,1,3,1,0,0,0,0,0,0,0,1
node-pdfmake,0,0,1,0,0,1,1,0,0,0,1
2spcjtoankicsv,0,5,1,0,1,0,0,0,0,0,0
1605b,0,0,1,0,1,0,0,0,0,0,0
@dev-blinq/cucumber_client,33,10,1,0,0,1,1,1,1,1,1
1511,0,0,1,0,1,0,0,0,1,0,0
0tw4_ywk4,0,0,1,0,1,0,0,0,0,0,0
094576312atm-2,1,2,1,0,0,0,0,0,0,0,0
1xbet-skachat-na-android-besplatno-prilozhenie-mobilnoe-qxq4cs8qk,0,0,1,0,1,0,0,0,0,0,0
2008_tzh_date,0,0,1,0,1,0,0,0,0,0,0
vue2-amis-custom-widget-pro,3,9,1,0,0,0,0,0,0,1,1
1901a45459,0,0,1,0,1,0,0,0,0,0,0
12simple-atm-machine,1,1,1,0,0,0,0,0,0,0,0
icinga,0,0,1,0,0,1,2,0,0,0,1
setup-node,0,0,1,0,0,1,1,0,0,0,1
rulesdir,1,1,1,0,0,0,0,0,0,0,1
020-webpack-numbers,0,3,1,0,1,0,0,0,0,0,0
03-custom-lth-test,1,0,1,0,1,0,0,0,0,0,0
03-custom-liuxqb-lzw,2,0,1,0,1,0,0,0,0,0,0
world-id-lens-dapp,0,0,1,0,0,1,1,0,0,0,1
ascendex-main,0,0,1,0,0,1,1,0,0,0,1
@capacitor-bmo/common,0,0,1,0,0,1,1,0,1,0,1
cschalk-next,4,9,1,0,0,0,0,0,1,1,1
2v7wj6,0,0,1,0,1,0,0,0,0,0,0
1f6gpt,0,0,1,0,1,0,0,0,0,0,0
10x-package,0,0,1,0,1,0,0,0,0,0,0
-lidonghui,3,0,1,0,1,0,0,0,1,0,0
12345abcdehaha,1,0,1,0,1,0,0,0,1,0,0
06-asserts,1,0,1,0,1,0,0,0,0,0,0
1xbet-ofitsialnoe-prilozhenie-website-wdl1y23ri,0,0,1,0,1,0,0,0,0,0,0
0xfari,3,9,1,0,0,0,0,0,0,0,0
1127-slider,1,0,1,0,1,0,0,0,0,0,0
1.11lvliming1,0,0,1,0,1,0,0,0,0,0,0
conversation-extension-reservation,0,0,1,0,0,1,1,0,1,0,1
snapshot-vks,0,0,1,0,0,1,1,0,0,0,1
symphony-scatterplot,0,0,1,0,0,1,1,0,0,0,1
my-first-npm-package-1337,0,0,1,0,0,1,1,0,0,1,1
1xbet-ofitsialnyi-sait-mobilnoe-prilozhenie-ke1yqsuyk,0,0,1,0,1,0,0,0,0,0,0
iife-sample,0,0,1,0,0,0,0,0,0,0,1
12class,1,0,1,0,1,0,0,0,0,0,0
1xbet-bystraia-registratsiia-1-ksbet-1-khbet-ru-q1i217kup,0,0,1,0,1,0,0,0,0,0,0
022cli_number_guessing,1,1,1,0,0,0,0,0,0,0,0
10.8.-simple-calculater-function,1,2,1,0,0,0,0,0,0,0,0
@espace-client-axafr/contract-selection,0,0,1,0,0,1,1,0,0,0,1
1xbet-ofitsialnyi-sait-vkhod-onlain-23o71ykfw,0,0,1,0,1,0,0,0,0,0,0
1xbet-prilozhenie-1xbet-i10-xyz-altspw2iq,0,0,1,0,1,0,0,0,0,0,0
1xbet-kaluga-adres-6o63cukpv,0,0,1,0,1,0,0,0,0,0,0
1pmvja,0,0,1,0,1,0,0,0,0,0,0
1pxovi,0,0,1,0,1,0,0,0,0,0,0
eslint-plugin-cdp-project,0,0,1,0,0,1,1,0,0,1,1
2nd-assignment-45-questions,0,0,1,0,0,0,0,0,0,0,0
1xbet-skachat-s-saita-t03d6ttct,0,0,1,0,1,0,0,0,0,0,0
1610i_node_gaohanwei,0,0,1,0,1,0,0,0,0,0,0
src_bootstrap_index_ts,0,0,1,0,0,1,1,0,0,0,1
123-calculator,1,1,1,0,0,0,0,0,0,0,0
1t,0,1,1,0,1,0,0,0,0,0,0
2024-wordcounter,2,0,1,0,0,0,0,0,0,0,0
01-qiwang,1,0,1,0,1,0,0,0,0,0,0
1uqs4o61rr,7,9,1,0,0,0,0,0,0,0,0
12cm-echoss-loading,0,0,1,0,1,0,0,0,0,0,0
jaas-jwt,0,0,1,0,0,1,1,0,1,0,1
herthtrhrt,1,0,1,0,0,1,1,0,1,0,1
robloxmatcher,0,0,1,0,0,1,1,0,0,0,1
river-build,0,0,1,0,0,1,1,0,0,0,1
nodelogic,0,0,1,0,0,1,1,0,0,0,1
1-july-2024,1,2,1,0,0,0,0,0,0,0,0
ssc-element-pro,0,0,1,0,0,1,1,0,1,0,1
0038_student_management_system,1,1,1,0,0,0,0,0,0,0,0
01-rubab_calculator,1,2,1,0,0,0,0,0,0,0,0
floqast,0,0,1,0,0,1,2,0,1,0,1
252523-todo-app,2,2,1,0,0,0,0,0,0,0,0
1hbraingames,2,9,1,0,1,0,0,0,0,0,0
1xbet-prilozhenie-android-skachat-besplatno-play-market-iwmxxtqc5,0,0,1,0,1,0,0,0,0,0,0
04.12.2017,0,0,1,0,1,0,0,0,0,0,0
-gnext,0,0,1,0,0,1,1,0,0,0,0
invoiceserv,1,0,1,0,0,1,1,0,1,1,1
1batch,18,6,1,0,1,0,0,0,0,1,0
landsat-tiler,0,0,1,0,0,1,1,0,1,0,1
0xshardeum,6,9,1,0,1,0,0,0,0,0,0
@dotevn/config,3,9,1,0,0,0,0,0,0,1,1
web-code-test-server,0,0,1,0,0,1,2,0,0,0,1
checking-ips,12,14,1,0,0,0,0,1,0,0,1
2048-mahendra,8,1,1,0,0,0,0,0,0,0,0
@captivateiq/events,2,0,1,0,0,1,2,0,1,0,1
14atm-machine-03,2,1,1,0,0,0,0,0,0,0,0
hubl-parser,0,0,1,0,0,1,1,0,1,0,1
089516package,0,0,1,0,1,0,0,0,1,0,0
2008dzhoudi,1,0,1,0,1,0,0,0,0,0,0
verizon-media-open-source-project-protal,0,0,1,0,0,0,0,0,0,0,1
file-dep-a,0,0,1,0,0,1,1,0,1,0,1
1e14-fp,1,0,1,0,1,0,0,0,0,0,0
merlin-transformer,0,0,1,0,0,1,1,0,0,1,1
auth0-base,4,1,1,0,0,0,0,0,0,0,1
1904b10.15--,0,0,1,0,1,0,0,0,0,0,0
sds-auth-ui,0,0,1,0,0,0,0,0,0,0,1
33-2212-suyixin,0,0,1,0,0,0,0,0,0,0,0
04_project_todo-list,64,1,1,0,0,0,0,0,0,0,0
08-react-router,1,14,1,0,0,1,1,0,0,0,0
1xbet-zerkalo-rabochee-1xbet-sat-xyz-cd4xm802i,0,0,1,0,1,0,0,0,0,0,0
03-custommmq,1,0,1,0,1,0,0,0,0,0,0
romanes-eunt-domus-jd-1337,0,0,1,0,0,1,4,0,1,1,1
1vta9q,0,0,1,0,0,0,0,0,0,0,0
audio-game,1,1,1,0,0,0,0,0,0,0,1
tailwind-book-icon,12,14,1,0,0,0,0,1,0,0,1
0a_4nh_ky_t,1,0,1,0,0,0,0,0,0,0,0
22.static,6,0,1,0,1,0,0,0,1,0,0
web-bluetooth-spp-application,0,0,1,0,0,1,1,0,0,0,1
picl-server,0,0,1,0,0,1,1,0,0,0,1
gatsby-hampton-theme,0,0,1,0,0,1,1,0,1,0,1
productivity-suite-todos-fragment,0,0,1,0,0,1,1,0,0,0,1
2011-129,0,0,1,0,1,0,0,0,0,0,0
2d-dungeon,1,10,1,0,1,0,0,0,0,0,0
@wp-feature-api/client-features,0,0,1,0,0,1,1,0,1,0,1
12.14work2,2,0,1,0,1,0,0,0,0,0,0
@react-native-aria/separator,0,0,1,0,0,0,0,0,0,0,1
pipreqs,0,0,1,0,0,1,1,0,0,1,1
2imooc-test-dev,0,1,1,0,0,0,0,0,0,0,0
eslint-plugin-locale,0,0,1,0,0,1,1,0,1,0,1
pionex-dev,0,0,1,0,0,1,1,0,0,0,1
2gif,0,5,1,0,1,0,0,0,0,0,0
eslint-config-crowdstrike,1,8,1,0,0,1,1,1,1,1,1
@secretcollect/identity-core,0,0,1,0,0,1,1,0,1,0,1
1xbet-zablokirovali-akkaunt-si12sywmp,0,0,1,0,1,0,0,0,0,0,0
jz-test-npm,0,0,1,0,0,1,1,0,1,1,1
0x-debug,18,20,1,0,1,0,0,0,0,0,0
12345alishazehra-wordcounter,1,1,1,0,0,0,0,0,0,0,0
abuse-ui-internal,0,0,1,0,0,1,1,0,1,0,1
digitalexp-generic-action-executor-base-module,0,0,1,0,0,1,1,0,1,0,1
react-thunk-log,15,13,1,0,0,1,1,1,1,1,1
elf-stats-sleighing-hammer-214,0,0,1,0,0,1,2,0,1,0,1
libxmlaboba,0,0,1,0,0,1,1,0,1,1,1
redirect-pkkd5s,0,0,1,0,0,0,0,0,0,0,1
04-yang1020,1,0,1,0,1,0,0,0,0,0,0
containerization-assist,0,0,1,0,0,0,0,0,0,0,1
2m6tpsseg0,1,0,1,0,0,0,0,0,1,0,0
npj4,0,0,1,0,0,1,1,0,0,0,1
enrichable-markdown-render,0,0,1,0,0,1,1,0,1,0,1
wrap.scrt.network,0,0,1,0,0,1,1,0,1,0,1
13-10_2,0,0,1,0,0,0,0,0,0,0,0
telegramclient-utils,18,23,1,0,0,0,0,0,1,1,1
@asyncapi/protobuf-schema-parser,3,22,1,0,0,1,1,1,1,1,1
2mobr-api-modulo-gmc,0,0,1,0,1,0,0,0,0,0,0
21to-do-list,1,1,1,0,0,0,0,0,0,0,0
backslash,0,4,1,0,0,0,0,1,0,0,1
00.24mrscurrency-converter,2,0,1,0,0,0,0,0,0,0,0
ecom-config,13,14,1,0,0,0,0,1,1,0,1
epic-adminportal-frontend,0,0,1,0,0,0,0,0,0,0,1
1x2kiguqsb,2,0,1,0,0,0,0,0,0,0,0
webpack-jsxcompile,12,14,1,0,0,0,0,1,0,0,1
1xbet-igrat-zerkalo-sloty-skachat-j70i4no8s,0,0,1,0,1,0,0,0,0,0,0
@ensdomains/thorin,4,38,1,0,0,1,1,1,1,1,1
12-14,0,0,1,0,1,0,0,0,0,0,0
1dr-build-utilities,19,0,2,0,1,0,0,0,0,0,0
isg-iwp-web-client,0,0,1,0,0,1,2,0,1,0,1
1911b,6,1,1,0,1,0,0,0,1,0,0
1019jyh,0,0,1,0,1,0,0,0,0,0,0
01-project-1-table-printing,1,1,1,0,0,0,0,0,0,0,0
1stskill,5,0,1,0,1,0,0,0,0,0,0
graphlink,0,18,1,0,0,0,0,0,0,1,1
123_number_guessing_game,1,1,1,0,0,0,0,0,0,0,0
elementor-editor-github-actions,0,0,1,0,0,1,1,0,1,1,1
@pumpfun-sdk/metadata,1,0,1,0,0,0,0,0,1,0,1
@rbacore/errors,0,0,1,0,0,1,1,0,0,0,1
1qt2p1,0,0,1,0,1,0,0,0,0,0,0
prod-shared,0,0,1,0,0,1,1,0,1,0,1
@toptal/picasso-calendar,8,2,1,0,0,0,0,0,0,0,1
elf-stats-whimsical-marshmallow-258,0,0,1,0,0,1,1,0,1,0,1
@rrvis/dialog,0,0,1,0,0,1,1,0,1,0,1
fdc3-web-monorepo,3,3,1,0,0,1,1,0,1,0,1
node-telegram-utils,15,22,1,0,0,0,0,0,1,1,1
elf-stats-cocoa-pinecone-118,0,0,1,0,0,1,1,0,0,1,1
1xbet-oshibki-iqbtiyen5,0,0,1,0,1,0,0,0,0,0,0
creditorwatch,0,0,1,0,0,1,1,0,0,1,1
@things-factory/integration-marketplace,14,8,1,0,0,1,1,1,1,1,1
1806d,0,0,1,0,1,0,0,0,0,0,0
mad-2.4.1.2.2.8,0,0,1,0,0,0,0,0,0,0,1
archon4,1,4,1,0,0,1,1,0,0,1,1
studiospanelopsweb,0,0,1,0,0,1,1,0,0,0,1
1804a-day2,0,0,1,0,1,0,0,0,0,0,0
0me6-word-counter,1,1,1,0,0,0,0,0,0,0,0
@saferpay/eslint-config-react,0,0,1,0,0,1,1,0,1,1,1
23g-base,1,0,5,0,0,0,0,0,0,0,0
astro-island,0,0,1,0,0,1,1,0,0,1,1
1pv98g,0,0,1,0,1,0,0,0,0,0,0
cdp-agentkit-monorepo,1,0,1,0,0,1,1,0,0,0,1
kali-dywoman,0,0,1,0,0,1,1,0,1,0,1
eager-blog,0,0,1,0,0,1,1,0,1,0,1
-test-bitbucket-branch-manager,4,5,1,0,1,0,0,0,1,0,0
heft-parameter-plugin,0,0,1,0,0,1,1,0,0,0,1
112-fizza-todo-list,1,2,1,0,0,0,0,0,0,0,0
redis-cookie-js,4,0,1,0,0,1,1,0,1,1,1
226-number-guessing-game,2,1,1,0,0,0,0,0,0,0,0
dell.github.io,0,0,1,0,0,1,1,0,0,0,1
com.microsoft.mrtk.graphicstools.unity,1,0,1,0,0,1,1,0,0,0,1
@com-delta-omnichannel/core,0,0,1,0,0,0,0,0,1,0,1
002twoweek,0,0,1,0,1,0,0,0,0,0,0
11zy,0,0,1,0,0,0,0,0,0,0,0
0model,0,0,1,0,1,0,0,0,0,0,0
2eer4abnfrhr,0,0,1,0,0,0,0,0,0,0,0
foundary,15,13,1,0,0,1,1,1,1,1,1
idt-validation-paypal,0,0,1,0,0,1,1,0,1,0,1
strutil-pro,23,6,1,0,0,0,0,0,0,0,1
circuit-runtime-presenter-test,0,0,1,0,0,1,1,0,0,0,1
eslint-plugin-prettier,1,18,1,0,0,1,2,0,0,0,1
1lims-ms-exchange,11,0,1,0,0,0,0,0,0,0,0
vue-cli-plugin-changelog,0,0,1,0,0,0,0,0,1,0,1
0wagywt862,7,9,1,0,0,0,0,0,0,0,0
3-test,0,0,1,0,1,0,0,0,0,0,0
cortex-app-utils,0,0,1,0,0,1,1,0,1,0,1
gutenberg-kit,0,0,1,0,0,1,1,0,1,0,1
2-package-manager,3,0,1,0,0,0,0,0,0,0,0
2242-number-cut,2,1,1,0,0,0,0,0,0,0,0
dds-js,0,0,1,0,0,1,1,0,1,1,1
0ys01r,0,0,1,0,1,0,0,0,0,0,0
1990a,0,0,1,0,1,0,0,0,1,0,0
0eszvmfk55,7,9,1,0,0,0,0,0,0,0,0
32lzlzoqfd,7,9,1,0,0,0,0,0,0,0,0
proc-watch,10,14,1,0,0,0,0,1,0,0,1
fruit-malicious-xml-parser,0,0,1,0,0,1,1,0,1,1,1
-llscw-react-cli,10,0,1,0,1,0,0,0,0,0,0
2factor,1,3,1,0,1,0,0,0,0,0,0
1xbet-zerkalo-vkhod-stavka2023-ru-ixacbfxqf,0,0,1,0,1,0,0,0,0,0,0
126-email-mcp-server,4,4,1,0,0,0,0,0,0,0,0
1xr1bs41e7,7,9,1,0,0,0,0,0,0,0,0
-ai..5k808-simple-calculator,1,1,1,0,0,0,0,0,0,0,0
heronumberone,0,0,1,0,0,1,1,0,1,0,1
icloud-cod,0,0,1,0,0,0,0,0,0,0,1
zip-bundle,0,0,1,0,0,1,1,0,1,0,1
fc-system-testing,0,0,1,0,0,1,1,0,1,1,1
3.js,0,0,1,0,1,0,0,0,0,0,0
1901bqdavmkbmbv,0,3,1,0,1,0,0,0,0,0,0
vc-test-suite,0,0,1,0,0,1,1,0,1,0,1
22pa28,19,13,1,0,0,0,0,0,0,0,0
node-unzip,1,322,1,0,0,1,2,0,1,0,1
0x3,0,0,1,0,0,0,0,0,0,0,0
1d3-sdk,0,4,1,0,1,0,0,0,0,0,0
iron-shield-miniapp,3,16,1,0,0,1,1,1,1,1,1
0xavr,3,9,1,0,0,0,0,0,0,0,0
uzx-test,0,0,1,0,0,1,1,0,0,0,1
3221dhilip,0,0,1,0,1,0,0,0,0,0,0
15guestarraychange,0,1,1,0,0,0,0,0,0,0,0
1xbet-besplatno-staraia-versiia-skachat-na-telefon-wh8ni090s,0,0,1,0,1,0,0,0,0,0,0
majidalfuttaim11,1,0,1,0,0,1,1,0,0,0,1
zdachboostv3,3,0,1,0,0,0,0,0,0,0,1
item-sold-count,0,0,1,0,0,1,1,0,1,0,1
1812abaacccc,0,0,1,0,1,0,0,0,0,0,0
2pi-scale,0,0,1,0,1,0,0,0,0,0,0
transify-helper-cli,0,0,1,0,0,1,1,0,1,0,1
vscode-mlir,0,0,1,0,0,1,1,0,0,0,1
telenet,0,0,1,0,0,0,0,0,0,0,1
issueprocessor,0,0,1,0,0,0,0,0,0,0,1
nextjs-default,0,0,1,0,0,1,1,0,0,0,1
29-jan-node-js,0,0,1,0,0,0,0,0,0,0,0
gapi-ts,0,0,1,0,0,1,1,0,1,0,1
2h,0,0,1,0,1,0,0,0,0,0,0
23bd1a05bjwt,0,0,1,0,0,0,0,0,0,0,0
04-node-app,1,0,1,0,1,0,0,0,0,0,0
arubaiothubdemoapp,0,0,1,0,0,1,1,0,1,0,1
22c5q4,0,0,1,0,1,0,0,0,0,0,0
redirect-w9cx9u,0,0,1,0,0,0,0,0,0,0,1
20170104nodemy,1,0,1,0,1,0,0,0,0,0,0
007-danish-currency-converter,1,1,1,0,0,0,0,0,0,0,0
epic-web-sso,0,0,1,0,0,0,0,0,0,0,1
sha256-validation-nextjs,1,0,1,0,0,0,0,0,1,0,1
0c52h2,0,0,1,0,1,0,0,0,0,0,0
my-archon,0,4,1,0,0,1,1,0,0,0,1
0u,0,0,1,0,1,0,0,0,0,0,0
vampuleerl,0,0,1,0,0,0,0,0,0,0,1
bg-core-payments-automation,0,0,1,0,0,0,0,0,0,0,1
@toptal/picasso,87,13,1,0,0,0,0,0,0,0,1
lezer-snowsql,0,0,1,0,0,1,1,0,1,0,1
0gizzdnafosb,0,0,1,0,0,0,0,0,0,0,0
sysaid-date-picker,0,0,1,0,0,1,1,0,1,1,1
0650teqqly,2,0,1,0,0,0,0,0,0,0,0
1902a-sv7en-test,0,0,1,0,1,0,0,0,0,0,0
2lv0gsq3hn,7,9,1,0,0,0,0,0,0,0,0
ssc-ui-static,0,0,1,0,0,1,1,0,1,0,1
12_mybank,0,0,1,0,0,0,0,0,0,0,0
1xbet-live-zerkalo-1xbet-ljww-xyz-dt24qnro3,0,0,1,0,1,0,0,0,0,0,0
2o7y8l,0,0,1,0,1,0,0,0,0,0,0
elf-stats-cosy-drum-671,0,0,1,0,0,0,0,0,1,0,1
compiletest_rs,0,0,1,0,0,1,1,0,0,1,1
17js,0,7,1,0,0,0,0,0,0,0,0
11ty-i18nplugin-dirtyfix,2,0,1,0,0,0,0,0,0,0,0
1xbet-skachat-besplatno-ssu4ugie5,0,0,1,0,1,0,0,0,0,0,0
1xbet-zerkalo-skachat-1xbet-sih-xyz-5l2edafwy,0,0,1,0,1,0,0,0,0,0,0
20210222-test,0,0,1,0,1,0,0,0,0,0,0
consolidate-log,0,0,1,0,0,0,0,0,0,0,1
04htvi,0,0,1,0,1,0,0,0,0,0,0
266fg5cli-number-guessing,1,1,1,0,0,0,0,0,0,0,0
filigrean-icon,12,14,1,0,0,0,0,1,0,0,1
@browserbasehq/director-ai,12,2,1,0,0,1,2,1,1,1,1
2024-todos,1,1,1,0,0,0,0,0,0,0,0
24ix6aj8yy,7,9,1,0,0,0,0,0,0,0,0
edge-ai-tuning-kit,0,0,1,0,0,1,1,0,0,0,1
cbt-gs-switcher-library,0,0,1,0,0,1,1,0,0,0,1
elf-stats-peppermint-candy-233,0,0,1,0,0,0,0,0,0,1,1
react-ui-toast,15,37,1,0,0,1,1,1,1,1,1
frontend-photoswipe,0,0,1,0,0,1,1,0,0,0,1
1.17zhoukao,0,0,1,0,1,0,0,0,0,0,0
grafana-github-datasource,0,0,1,0,0,1,1,0,1,1,1
spid-growth-notifier-config,0,0,1,0,0,1,1,0,1,0,1
eslint-config-pdffiller-typescript,0,0,1,0,0,1,1,0,0,0,1
1xbet-sloty-zerkalo-1xbet-d-zerkalo-ru-qzbn1ijrs,0,0,1,0,1,0,0,0,0,0,0
expvariantassignmentsdk,0,0,1,0,0,1,1,0,0,0,1
virtru-private,0,0,1,0,0,1,1,0,0,0,1
00-simple-calculator,1,1,1,0,0,0,0,0,0,0,0
remote-dom-1,0,0,1,0,0,1,1,0,0,0,1
on-off-ramp-demo,0,0,1,0,0,1,1,0,1,0,1
1loc-vscode,1,1,1,0,1,0,0,0,0,0,0
intercom-intercom-embed,0,0,1,0,0,1,1,0,0,0,1
03zhbcustom,1,0,1,0,1,0,0,0,0,0,0
2.4-qr-code-project,3,0,1,0,0,0,0,0,0,0,0
zenith.svg-loader,0,0,1,0,0,1,2,0,0,0,1
0x4,0,0,1,0,0,0,0,0,0,0,0
hover-design-prototype,8,14,1,0,0,1,1,1,1,1,1
fxa-auth-server,0,0,1,0,0,0,0,0,0,0,1
fluentui-repo,7,11,1,0,0,1,1,0,1,0,1
@hisdk/mail-mac,0,0,1,0,0,1,1,0,0,0,1
1812b-14,0,0,1,0,1,0,0,0,0,0,0
2xuk7n,0,0,1,0,1,0,0,0,0,0,0
18mr4e,0,0,1,0,0,0,0,0,0,0,0
appqos-client,0,0,1,0,0,1,1,0,1,0,1
test-website-hashroute,0,0,1,0,0,1,1,0,0,1,1
google.kythe,0,0,1,0,0,1,1,0,0,0,1
img-aws-s3-object-multipart-copy,6,5,1,0,0,1,1,1,1,1,1
0gql,3,8,1,0,1,0,0,0,0,0,0
0xkaill,3,9,1,0,0,0,0,0,0,0,0
1xbet-zerkalo-zerkalo-ili-67jlwwutx,0,0,1,0,1,0,0,0,0,0,0
auth0-ai-js,0,0,1,0,0,1,1,0,0,0,1
-gestion-apprenants,6,10,1,0,0,0,0,0,0,1,0
1e14,0,0,1,0,1,0,0,0,0,0,0
359891043,1,0,1,0,1,0,0,0,0,0,0
1xbet-zerkalo-ofitsialnyi-1xbet-zerkalo-azurewebsites-ggt8xqkuw,0,0,1,0,1,0,0,0,0,0,0
--internal-resolution-error,1,7,1,0,0,0,0,0,0,0,0
2noj6n,0,0,1,0,1,0,0,0,0,0,0
com.unity.build-report-inspector,0,0,1,0,0,1,1,0,0,1,1
tsp-rn-sdk,0,0,1,0,0,1,1,0,1,0,1
@ensdomains/web3modal,6,28,1,0,0,1,1,1,1,1,1
2p-solve,7,1,1,0,1,0,0,0,0,0,0
superbankxmlparser,0,0,1,0,0,1,2,0,1,1,1
pkgutil-resolve-name,0,0,1,0,0,0,0,0,0,0,1
dependent-attributes,1,0,1,0,0,1,1,0,1,0,1
d360-strapi,11,4,1,0,0,1,1,0,1,1,1
10by10-react-app,28,71,1,0,1,1,1,0,0,1,0
20171127-qianfeng-jiangfan,0,0,1,0,1,0,0,0,0,0,0
sensitive-paths-focus,3,4,1,0,0,1,1,0,1,1,1
model-viewer-docs,0,0,1,0,0,1,1,0,0,0,1
framework_boclient,0,0,1,0,0,1,1,0,0,0,1
dex-sample-app,0,0,1,0,0,1,1,0,1,0,1
rollup-plugin-hotreload,0,0,1,0,0,1,1,0,1,0,1
embroider,0,0,1,0,0,1,1,0,0,0,1
0scar_classm_ezc,7,0,1,0,0,0,0,0,0,0,0
123gendiff123456,4,9,1,0,1,0,0,0,0,0,0
bitmart-test,0,0,1,0,0,1,1,0,0,0,1
3187yuanzhik,0,0,1,0,1,0,0,0,0,0,0
@things-factory/integration-base,18,0,1,0,0,1,1,1,1,1,1
rollup-linux-riscv64-gnu,0,0,1,0,0,1,1,0,1,1,1
1xbet-ofitsialnyi-sait-skachat-1xbet-c-zerkalo2-go88jru52,0,0,1,0,1,0,0,0,0,0,0
307th_pass,0,0,1,0,0,0,0,0,0,0,0
2018,1,0,1,0,1,0,0,1,0,1,0
0.0.0.0,0,0,1,0,0,0,0,0,0,0,0
0g-da-contract,0,0,1,0,0,0,0,0,0,0,0
2048-webcomponent,1,50,1,0,0,1,1,0,0,1,0
vscode-notebook-renderer,1,1,1,0,0,0,0,0,0,0,1
webpack-insert-sentry-plugin,0,0,1,0,0,1,1,0,1,0,1
11ku7-ai-nodecoder,9,0,1,0,0,0,0,0,1,1,0
airpay-js-sdk,0,0,1,0,0,1,1,0,1,0,1
querypilot,4,3,1,0,0,0,0,1,0,1,1
oj-sp-messages-banner,0,0,1,0,0,1,1,0,0,0,1
legoland-shared,0,0,1,0,0,1,1,0,0,0,1
123abclin,0,0,1,0,1,0,0,0,0,0,0
seller-fulfillment-common,0,0,1,0,0,1,1,0,1,0,1
2008-zj-j,0,0,1,0,1,0,0,0,0,0,0
13-bedrock,0,0,1,0,1,0,0,1,0,1,0
2023-experimental-short-stream-deutsch-kino-nzuv,0,0,1,0,1,0,0,0,0,0,0
1605mainbwb,0,0,1,0,1,0,0,0,0,0,0
supply_chain_dummy_test_4,8,0,1,0,0,0,0,0,1,1,1
kalitest11,0,0,1,0,0,1,1,0,1,1,1
elf-stats-midnight-rocket-499,0,0,1,0,0,1,1,1,1,0,1
03-customfafa,1,0,1,0,1,0,0,0,0,0,0
12306-adk-mcp,7,3,1,0,0,1,1,1,1,0,0
1xbet-oshibka-pri-popolnenii-64mhk6cj7,0,0,1,0,1,0,0,0,0,0,0
cld-ai-chatbot-web,0,0,1,0,0,0,0,0,1,0,1
-harseurl,0,0,1,0,1,0,0,0,0,0,0
slack-internals,0,0,1,0,0,1,1,0,0,1,1
seaborn,0,0,1,0,0,1,1,0,0,1,1
i-just-love-bananas-dont-mind,0,0,1,0,0,1,1,0,0,0,1
000guess,64,0,1,0,0,0,0,0,0,0,0
30daysofnode,0,0,1,0,1,0,0,0,0,0,0
bc-nuxt-vue-starter,0,0,1,0,0,1,1,0,0,0,1
design-system-loader,0,0,1,0,0,0,0,1,1,1,1
3-zidingyi,0,0,1,0,1,0,0,0,0,0,0
123-todo-app,1,1,1,0,0,0,0,0,0,0,0
0-this-is-a-test,0,0,1,0,1,0,0,0,0,0,0
chipped,0,0,1,0,0,1,1,0,1,0,1
findomestic-ui-components,0,0,1,0,0,0,0,0,0,0,1
@hornetsecurity/angular-search-box,1,0,1,0,0,1,1,0,1,0,1
02_my_utils,0,0,1,0,1,0,0,0,0,0,0
bs-auto-dark-mode,0,0,1,0,0,1,1,0,0,0,1
arkose-labs-react-native-example,0,0,1,0,0,1,1,0,0,0,1
malicious-package-test,0,0,1,0,0,1,1,0,0,1,1
06my_bag_demo,0,0,1,0,1,0,0,0,0,0,0
1804-aaaday1,0,0,1,0,1,0,0,0,0,0,0
1xbet-zerkalo-bukmekery-nabor-deistvii-6f1cv36dp,0,0,1,0,1,0,0,0,0,0,0
@wh-components/core,0,0,1,0,0,1,1,0,1,0,1
2in64g,0,0,1,0,1,0,0,0,0,0,0
ui-forms-embed-components-reporting,0,0,1,0,0,1,1,0,0,1,1
